Started,County,AcresBurned,Injuries,Fatalities,StructuresDestroyed,StructuresDamaged,PropetyValue Damage,Drought Index,Precipitation,Temperature,Heating Degree Days,Cooling Degree Days
201712,Losangeles,22090.0,0.0,0.0,43.0,29.0,33217175.0,-2.63,0.3,47.5,400,3
201709,Trinity,13417.0,0.0,0.0,0.0,0.0,0.0,-0.96,0.43,69.8,16,161
201708,Madera,12407.0,0.0,0.0,0.0,0.0,0.0,-0.98,0.27,77.9,0,320
201705,Fresno,10847.0,0.0,0.0,0.0,0.0,0.0,-0.22,0.43,63.4,133,47
201710,Yuba,9989.0,0.0,4.0,264.0,10.0,73154550.0,-1.55,0.34,62.0,87,76
201710,Orange,9217.0,4.0,0.0,25.0,55.0,41265000.0,-1.55,0.34,62.0,87,76
201708,Mono,8925.0,0.0,0.0,0.0,0.0,0.0,-0.98,0.27,77.9,0,320
201710,Butte,14718.0,0.0,0.0,80.0,3.0,25077550.0,-1.55,0.34,62.0,87,76
201708,Mariposa,15219.0,0.0,0.0,0.0,0.0,0.0,-0.98,0.27,77.9,0,320
201708,Modoc,7752.0,0.0,0.0,0.0,0.0,0.0,-0.98,0.27,77.9,0,320
201709,Losangeles,7194.0,0.0,0.0,0.0,0.0,0.0,-0.96,0.43,69.8,16,161
201706,Riverside,6757.0,0.0,0.0,0.0,0.0,0.0,-0.26,0.26,72.8,17,180
201707,Butte,6344.0,0.0,0.0,41.0,60.0,21292900.0,-0.75,0.09,78.8,0,336
201704,Fresno,6840.0,0.0,0.0,0.0,0.0,0.0,0.48,2.76,55.6,245,20
201707,Stanislaus,5328.0,0.0,0.0,0.0,0.0,0.0,-0.75,0.09,78.8,0,336
201707,Plumas,4310.0,0.0,0.0,0.0,0.0,0.0,-0.75,0.09,78.8,0,336
201712,Sandiego,4100.0,0.0,0.0,157.0,64.0,114345000.0,-2.63,0.3,47.5,400,3
201708,Butte,4016.0,2.0,0.0,54.0,0.0,15714000.0,-0.98,0.27,77.9,0,320
201709,Riverside,3943.0,0.0,0.0,0.0,0.0,0.0,-0.96,0.43,69.8,16,161
201707,Kern,6999.0,0.0,0.0,0.0,0.0,0.0,-0.75,0.09,78.8,0,336
201709,Orange,2662.0,0.0,0.0,0.0,0.0,0.0,-0.96,0.43,69.8,16,161
201709,Plumas,2654.0,0.0,0.0,0.0,0.0,0.0,-0.96,0.43,69.8,16,161
201708,Kings,2312.0,0.0,0.0,0.0,0.0,0.0,-0.98,0.27,77.9,0,320
201707,Tulare,2843.0,0.0,0.0,0.0,0.0,0.0,-0.75,0.09,78.8,0,336
201707,Yolo,2269.0,4.0,0.0,0.0,0.0,0.0,-0.75,0.09,78.8,0,336
201710,Lake,2394.0,0.0,0.0,162.0,8.0,42745000.0,-1.55,0.34,62.0,87,76
201705,Sandiego,3567.0,0.0,0.0,0.0,0.0,0.0,-0.22,0.43,63.4,133,47
201707,Monterey,1856.0,0.0,0.0,0.0,0.0,0.0,-0.75,0.09,78.8,0,336
201705,Merced,1800.0,0.0,0.0,0.0,0.0,0.0,-0.22,0.43,63.4,133,47
201709,Stanislaus,1749.0,0.0,0.0,0.0,0.0,0.0,-0.96,0.43,69.8,16,161
201707,Fresno,3335.0,0.0,0.0,5.0,0.0,1290000.0,-0.75,0.09,78.8,0,336
201706,Sanluisobispo,1748.0,0.0,0.0,4.0,0.0,3600000.0,-0.26,0.26,72.8,17,180
201706,Kern,3022.0,0.0,0.0,0.0,0.0,0.0,-0.26,0.26,72.8,17,180
201706,Sanbernardino,2173.0,0.0,0.0,0.0,0.0,0.0,-0.26,0.26,72.8,17,180
201706,Madera,1613.0,0.0,0.0,0.0,0.0,0.0,-0.26,0.26,72.8,17,180
201704,Riverside,1377.0,0.0,0.0,0.0,0.0,0.0,0.48,2.76,55.6,245,20
201709,Kern,1359.0,0.0,0.0,0.0,0.0,0.0,-0.96,0.43,69.8,16,161
201707,Sacramento,1286.0,0.0,0.0,0.0,0.0,0.0,-0.75,0.09,78.8,0,336
201710,Sandiego,1294.0,0.0,0.0,0.0,0.0,0.0,-1.55,0.34,62.0,87,76
201708,Riverside,2121.0,0.0,0.0,0.0,0.0,0.0,-0.98,0.27,77.9,0,320
201709,Madera,1512.0,0.0,0.0,4.0,0.0,1079600.0,-0.96,0.43,69.8,16,161
201708,Plumas,1206.0,0.0,0.0,0.0,0.0,0.0,-0.98,0.27,77.9,0,320
201709,Shasta,1020.0,3.0,0.0,0.0,0.0,0.0,-0.96,0.43,69.8,16,161
201707,Mendocino,920.0,1.0,0.0,0.0,0.0,0.0,-0.75,0.09,78.8,0,336
201708,Yuba,867.0,0.0,0.0,0.0,0.0,0.0,-0.98,0.27,77.9,0,320
201710,Riverside,939.0,0.0,0.0,0.0,0.0,0.0,-1.55,0.34,62.0,87,76
201710,Nevada,916.0,0.0,0.0,61.0,4.0,24475500.0,-1.55,0.34,62.0,87,76
201706,Losangeles,1681.0,0.0,0.0,0.0,0.0,0.0,-0.26,0.26,72.8,17,180
201708,Sanluisobispo,1305.0,0.0,0.0,0.0,0.0,0.0,-0.98,0.27,77.9,0,320
201707,Sierra,747.0,0.0,0.0,0.0,0.0,0.0,-0.75,0.09,78.8,0,336
201707,Tuolumne,814.0,0.0,0.0,0.0,0.0,0.0,-0.75,0.09,78.8,0,336
201709,Mariposa,690.0,0.0,0.0,2.0,0.0,598000.0,-0.96,0.43,69.8,16,161
201706,Mariposa,693.0,0.0,0.0,0.0,0.0,0.0,-0.26,0.26,72.8,17,180
201706,Modoc,604.0,0.0,0.0,0.0,0.0,0.0,-0.26,0.26,72.8,17,180
201705,Kern,895.0,0.0,0.0,0.0,0.0,0.0,-0.22,0.43,63.4,133,47
201707,Sanbernardino,968.0,0.0,0.0,0.0,0.0,0.0,-0.75,0.09,78.8,0,336
201706,Fresno,1069.0,0.0,0.0,0.0,0.0,0.0,-0.26,0.26,72.8,17,180
201709,Santabarbara,444.0,0.0,0.0,0.0,0.0,0.0,-0.96,0.43,69.8,16,161
201710,Eldorado,455.0,0.0,0.0,0.0,0.0,0.0,-1.55,0.34,62.0,87,76
201707,Sandiego,655.0,0.0,0.0,0.0,0.0,0.0,-0.75,0.09,78.8,0,336
201708,Nevada,392.0,1.0,0.0,0.0,1.0,187500.0,-0.98,0.27,77.9,0,320
201710,Santacruz,391.0,1.0,0.0,6.0,0.0,5202000.0,-1.55,0.34,62.0,87,76
201704,Modoc,380.0,0.0,0.0,0.0,0.0,0.0,0.48,2.76,55.6,245,20
201711,Mono,370.0,0.0,0.0,0.0,0.0,0.0,-1.41,2.98,53.4,252,14
201707,Contracosta,601.0,0.0,0.0,0.0,0.0,0.0,-0.75,0.09,78.8,0,336
201708,Kern,388.0,0.0,0.0,0.0,0.0,0.0,-0.98,0.27,77.9,0,320
201708,Sanbernardino,325.0,0.0,0.0,0.0,0.0,0.0,-0.98,0.27,77.9,0,320
201707,Delnorte,319.0,0.0,0.0,0.0,0.0,0.0,-0.75,0.09,78.8,0,336
201712,Riverside,404.0,0.0,0.0,0.0,0.0,0.0,-2.63,0.3,47.5,400,3
201712,Sanbernardino,294.0,0.0,0.0,0.0,0.0,0.0,-2.63,0.3,47.5,400,3
201709,Sanluisobispo,569.0,0.0,0.0,0.0,0.0,0.0,-0.96,0.43,69.8,16,161
201709,Fresno,347.0,0.0,0.0,0.0,0.0,0.0,-0.96,0.43,69.8,16,161
201707,Eldorado,476.0,0.0,0.0,0.0,0.0,0.0,-0.75,0.09,78.8,0,336
201705,Sanluisobispo,609.0,0.0,0.0,0.0,0.0,0.0,-0.22,0.43,63.4,133,47
201707,Riverside,751.0,0.0,0.0,0.0,0.0,0.0,-0.75,0.09,78.8,0,336
201709,Lake,279.0,0.0,0.0,0.0,0.0,0.0,-0.96,0.43,69.8,16,161
201708,Alameda,244.0,0.0,0.0,0.0,0.0,0.0,-0.98,0.27,77.9,0,320
201708,Sandiego,262.0,0.0,0.0,0.0,0.0,0.0,-0.98,0.27,77.9,0,320
201710,Tehama,224.0,0.0,0.0,0.0,0.0,0.0,-1.55,0.34,62.0,87,76
201705,Santabarbara,190.0,0.0,0.0,0.0,0.0,0.0,-0.22,0.43,63.4,133,47
201710,Kern,417.0,0.0,0.0,0.0,0.0,0.0,-1.55,0.34,62.0,87,76
201707,Shasta,335.0,0.0,0.0,5.0,0.0,1275000.0,-0.75,0.09,78.8,0,336
201706,Sierra,168.0,0.0,0.0,0.0,0.0,0.0,-0.26,0.26,72.8,17,180
201709,Alameda,177.0,0.0,0.0,0.0,0.0,0.0,-0.96,0.43,69.8,16,161
201705,Madera,150.0,0.0,0.0,0.0,0.0,0.0,-0.22,0.43,63.4,133,47
201704,Sanbernardino,150.0,0.0,0.0,0.0,0.0,0.0,0.48,2.76,55.6,245,20
201710,Trinity,148.0,0.0,0.0,0.0,0.0,0.0,-1.55,0.34,62.0,87,76
201709,Mendocino,146.0,3.0,0.0,0.0,0.0,0.0,-0.96,0.43,69.8,16,161
201709,Butte,183.0,0.0,0.0,0.0,0.0,0.0,-0.96,0.43,69.8,16,161
201709,Eldorado,136.0,0.0,0.0,0.0,0.0,0.0,-0.96,0.43,69.8,16,161
201707,Losangeles,135.0,0.0,0.0,0.0,0.0,0.0,-0.75,0.09,78.8,0,336
201706,Butte,357.0,0.0,0.0,0.0,0.0,0.0,-0.26,0.26,72.8,17,180
201710,Calaveras,130.0,0.0,0.0,4.0,0.0,1192000.0,-1.55,0.34,62.0,87,76
201709,Sandiego,155.0,0.0,0.0,0.0,0.0,0.0,-0.96,0.43,69.8,16,161
201705,Riverside,244.0,0.0,0.0,0.0,0.0,0.0,-0.22,0.43,63.4,133,47
201707,Calaveras,198.0,0.0,0.0,0.0,0.0,0.0,-0.75,0.09,78.8,0,336
201710,Alameda,116.0,0.0,0.0,0.0,0.0,0.0,-1.55,0.34,62.0,87,76
201708,Napa,114.0,0.0,0.0,0.0,0.0,0.0,-0.98,0.27,77.9,0,320
201708,Fresno,313.0,0.0,0.0,0.0,0.0,0.0,-0.98,0.27,77.9,0,320
201707,Santaclara,300.0,0.0,0.0,0.0,0.0,0.0,-0.75,0.09,78.8,0,336
201709,Santaclara,100.0,0.0,0.0,0.0,0.0,0.0,-0.96,0.43,69.8,16,161
201708,Santaclara,100.0,0.0,0.0,0.0,0.0,0.0,-0.98,0.27,77.9,0,320
201711,Sanbernardino,99.0,0.0,0.0,0.0,0.0,0.0,-1.41,2.98,53.4,252,14
201707,Madera,90.0,0.0,0.0,0.0,0.0,0.0,-0.75,0.09,78.8,0,336
201710,Ventura,86.0,0.0,0.0,0.0,0.0,0.0,-1.55,0.34,62.0,87,76
201708,Humboldt,208.0,0.0,0.0,0.0,0.0,0.0,-0.98,0.27,77.9,0,320
201706,Santaclara,139.0,0.0,0.0,0.0,0.0,0.0,-0.26,0.26,72.8,17,180
201708,Monterey,82.0,0.0,0.0,0.0,0.0,0.0,-0.98,0.27,77.9,0,320
201712,Eldorado,80.0,0.0,0.0,0.0,0.0,0.0,-2.63,0.3,47.5,400,3
201705,Tulare,79.0,0.0,0.0,0.0,0.0,0.0,-0.22,0.43,63.4,133,47
201706,Tehama,180.0,0.0,0.0,0.0,0.0,0.0,-0.26,0.26,72.8,17,180
201710,Sanluisobispo,139.0,0.0,0.0,0.0,0.0,0.0,-1.55,0.34,62.0,87,76
201707,Colusa,70.0,0.0,0.0,0.0,0.0,0.0,-0.75,0.09,78.8,0,336
201706,Sacramento,103.0,0.0,0.0,0.0,0.0,0.0,-0.26,0.26,72.8,17,180
201706,Lassen,67.0,0.0,0.0,0.0,0.0,0.0,-0.26,0.26,72.8,17,180
201706,Stanislaus,65.0,0.0,0.0,0.0,0.0,0.0,-0.26,0.26,72.8,17,180
201708,Lake,62.0,0.0,0.0,0.0,0.0,0.0,-0.98,0.27,77.9,0,320
201710,Fresno,58.0,0.0,0.0,3.0,0.0,764850.0,-1.55,0.34,62.0,87,76
201707,Tehama,86.0,0.0,0.0,0.0,0.0,0.0,-0.75,0.09,78.8,0,336
201706,Siskiyou,121.0,0.0,0.0,0.0,0.0,0.0,-0.26,0.26,72.8,17,180
201709,Solano,55.0,0.0,0.0,2.0,1.0,1056250.0,-0.96,0.43,69.8,16,161
201710,Losangeles,50.0,0.0,0.0,0.0,0.0,0.0,-1.55,0.34,62.0,87,76
201709,Sanmateo,50.0,0.0,0.0,0.0,0.0,0.0,-0.96,0.43,69.8,16,161
201707,Yuba,89.0,0.0,0.0,5.0,0.0,1334450.0,-0.75,0.09,78.8,0,336
201707,Ventura,50.0,0.0,0.0,0.0,0.0,0.0,-0.75,0.09,78.8,0,336
201706,Sandiego,123.0,0.0,0.0,0.0,0.0,0.0,-0.26,0.26,72.8,17,180
201711,Sanbenito,47.0,0.0,0.0,0.0,0.0,0.0,-1.41,2.98,53.4,252,14
201704,Shasta,45.0,0.0,0.0,0.0,0.0,0.0,0.48,2.76,55.6,245,20
201711,Tehama,43.0,0.0,0.0,0.0,0.0,0.0,-1.41,2.98,53.4,252,14
201709,Monterey,43.0,0.0,0.0,0.0,0.0,0.0,-0.96,0.43,69.8,16,161
201706,Monterey,135.0,0.0,0.0,0.0,0.0,0.0,-0.26,0.26,72.8,17,180
201711,Riverside,40.0,0.0,0.0,0.0,0.0,0.0,-1.41,2.98,53.4,252,14
201710,Sanbernardino,40.0,0.0,0.0,0.0,0.0,0.0,-1.55,0.34,62.0,87,76
201710,Shasta,77.0,0.0,0.0,0.0,0.0,0.0,-1.55,0.34,62.0,87,76
201709,Delnorte,40.0,0.0,0.0,0.0,0.0,0.0,-0.96,0.43,69.8,16,161
201708,Tehama,55.0,0.0,0.0,0.0,0.0,0.0,-0.98,0.27,77.9,0,320
201707,Lake,40.0,0.0,0.0,0.0,0.0,0.0,-0.75,0.09,78.8,0,336
201709,Tuolumne,39.0,0.0,0.0,0.0,0.0,0.0,-0.96,0.43,69.8,16,161
201706,Solano,39.0,0.0,0.0,0.0,0.0,0.0,-0.26,0.26,72.8,17,180
201706,Marin,38.0,0.0,0.0,0.0,0.0,0.0,-0.26,0.26,72.8,17,180
201706,Tuolumne,38.0,0.0,0.0,0.0,0.0,0.0,-0.26,0.26,72.8,17,180
201707,Marin,35.0,0.0,0.0,0.0,0.0,0.0,-0.75,0.09,78.8,0,336
201707,Sanbenito,34.0,0.0,0.0,0.0,0.0,0.0,-0.75,0.09,78.8,0,336
201710,Monterey,31.0,0.0,0.0,0.0,0.0,0.0,-1.55,0.34,62.0,87,76
201708,Losangeles,40.0,0.0,0.0,0.0,0.0,0.0,-0.98,0.27,77.9,0,320
201706,Delnorte,28.0,0.0,0.0,0.0,0.0,0.0,-0.26,0.26,72.8,17,180
201709,Yuba,26.0,0.0,0.0,0.0,0.0,0.0,-0.96,0.43,69.8,16,161
201706,Napa,22.0,0.0,0.0,0.0,0.0,0.0,-0.26,0.26,72.8,17,180
201706,Shasta,21.0,0.0,0.0,0.0,0.0,0.0,-0.26,0.26,72.8,17,180
201705,Sanbenito,21.0,0.0,0.0,0.0,0.0,0.0,-0.22,0.43,63.4,133,47
201710,Humboldt,20.0,0.0,0.0,0.0,0.0,0.0,-1.55,0.34,62.0,87,76
201708,Tuolumne,20.0,0.0,0.0,0.0,0.0,0.0,-0.98,0.27,77.9,0,320
201706,Contracosta,20.0,0.0,0.0,0.0,0.0,0.0,-0.26,0.26,72.8,17,180
201705,Kings,20.0,0.0,0.0,0.0,0.0,0.0,-0.22,0.43,63.4,133,47
201705,Monterey,55.0,0.0,0.0,0.0,0.0,0.0,-0.22,0.43,63.4,133,47
201708,Sonoma,18.0,0.0,0.0,0.0,0.0,0.0,-0.98,0.27,77.9,0,320
201710,Mariposa,17.0,0.0,0.0,0.0,0.0,0.0,-1.55,0.34,62.0,87,76
201708,Shasta,17.0,0.0,0.0,0.0,0.0,0.0,-0.98,0.27,77.9,0,320
201705,Sanbernardino,16.0,0.0,0.0,0.0,0.0,0.0,-0.22,0.43,63.4,133,47
201707,Nevada,35.0,0.0,0.0,0.0,0.0,0.0,-0.75,0.09,78.8,0,336
201705,Calaveras,15.0,0.0,0.0,0.0,0.0,0.0,-0.22,0.43,63.4,133,47
201710,Stanislaus,13.0,0.0,0.0,0.0,0.0,0.0,-1.55,0.34,62.0,87,76
201707,Sonoma,11.0,0.0,0.0,0.0,0.0,0.0,-0.75,0.09,78.8,0,336
201708,Amador,10.0,0.0,0.0,0.0,0.0,0.0,-0.98,0.27,77.9,0,320
201705,Yuba,10.0,0.0,0.0,0.0,0.0,0.0,-0.22,0.43,63.4,133,47
201704,Monterey,10.0,0.0,0.0,0.0,0.0,0.0,0.48,2.76,55.6,245,20
201707,Glenn,0.0,0.0,0.0,0.0,0.0,0.0,-0.75,0.09,78.8,0,336
201702,Butte,0.0,0.0,0.0,0.0,0.0,0.0,4.76,7.94,47.3,420,0
201807,Colusa,459198.0,3.0,1.0,281.0,0.0,147525000.0,-2.41,0.22,79.6,0,377
201807,Glenn,410203.0,3.0,1.0,246.0,0.0,57810000.0,-2.41,0.22,79.6,0,377
201807,Lake,459253.0,3.0,1.0,283.0,0.0,70735850.0,-2.41,0.22,79.6,0,377
201807,Mendocino,460252.0,3.0,1.0,281.0,0.0,110643750.0,-2.41,0.22,79.6,0,377
201807,Shasta,229831.0,0.0,3.0,1614.0,61.0,460460000.0,-2.41,0.22,79.6,0,377
201807,Trinity,229651.0,0.0,3.0,1614.0,61.0,491627719.5945946,-2.41,0.22,79.6,0,377
201811,Butte,153336.0,3.0,85.0,18804.0,0.0,6147779760.0,-2.79,2.81,52.6,270,8
201811,Losangeles,96949.0,0.0,3.0,1643.0,341.0,1004570190.0,-2.79,2.81,52.6,270,8
201811,Ventura,101816.0,0.0,3.0,1647.0,345.0,1171284930.0,-2.79,2.81,52.6,270,8
201807,Mariposa,96941.0,0.0,0.0,0.0,0.0,0.0,-2.41,0.22,79.6,0,377
201806,Napa,90288.0,1.0,0.0,29.0,0.0,21460000.0,-2.29,0.07,71.4,31,138
201806,Yolo,90302.0,1.0,0.0,29.0,0.0,13050000.0,-2.29,0.07,71.4,31,138
201809,Shasta,63400.0,0.0,0.0,43.0,0.0,10965000.0,-2.93,0.06,71.1,18,171
201809,Trinity,65062.0,0.0,0.0,42.0,0.0,12556013.513513515,-2.93,0.06,71.1,18,171
201808,Shasta,48205.0,0.0,0.0,0.0,0.0,0.0,-2.71,0.04,76.4,1,298
201808,Modoc,39387.0,0.0,0.0,0.0,0.0,0.0,-2.71,0.04,76.4,1,298
201807,Siskiyou,38457.0,3.0,1.0,83.0,12.0,19847000.0,-2.41,0.22,79.6,0,377
201808,Tuolumne,36450.0,0.0,0.0,0.0,0.0,0.0,-2.71,0.04,76.4,1,298
201808,Orange,23136.0,0.0,0.0,24.0,0.0,20124000.0,-2.71,0.04,76.4,1,298
201807,Lassen,19061.0,1.0,0.0,0.0,0.0,0.0,-2.41,0.22,79.6,0,377
201806,Lake,15217.0,1.0,0.0,22.0,0.0,6573600.0,-2.29,0.07,71.4,31,138
201807,Riverside,13759.0,0.0,0.0,12.0,0.0,4896000.0,-2.41,0.22,79.6,0,377
201806,Sanjoaquin,12362.0,0.0,0.0,1.0,0.0,377150.0,-2.29,0.07,71.4,31,138
201809,Mono,6974.0,0.0,0.0,0.0,0.0,0.0,-2.93,0.06,71.1,18,171
201806,Merced,5017.0,0.0,0.0,0.0,0.0,0.0,-2.29,0.07,71.4,31,138
201810,Solano,4660.0,0.0,0.0,0.0,0.0,0.0,-3.04,0.7,60.9,112,45
201806,Madera,4424.0,0.0,0.0,0.0,0.0,0.0,-2.29,0.07,71.4,31,138
201810,Tehama,3889.0,0.0,0.0,0.0,0.0,0.0,-3.04,0.7,60.9,112,45
201806,Tehama,7213.0,1.0,0.0,29.0,0.0,6812100.0,-2.29,0.07,71.4,31,138
201808,Humboldt,3674.0,0.0,0.0,0.0,0.0,0.0,-2.71,0.04,76.4,1,298
201809,Losangeles,3546.0,0.0,0.0,0.0,0.0,0.0,-2.93,0.06,71.1,18,171
201808,Kings,2995.0,0.0,0.0,0.0,0.0,0.0,-2.71,0.04,76.4,1,298
201808,Kern,3465.0,0.0,0.0,0.0,0.0,0.0,-2.71,0.04,76.4,1,298
201807,Inyo,3221.0,0.0,0.0,0.0,0.0,0.0,-2.41,0.22,79.6,0,377
201809,Napa,2490.0,0.0,0.0,0.0,0.0,0.0,-2.93,0.06,71.1,18,171
201806,Glenn,2417.0,0.0,0.0,1.0,0.0,227710.0,-2.29,0.07,71.4,31,138
201808,Monterey,2875.0,0.0,0.0,0.0,0.0,0.0,-2.71,0.04,76.4,1,298
201808,Solano,2162.0,0.0,0.0,1.0,0.0,455000.0,-2.71,0.04,76.4,1,298
201807,Modoc,2152.0,0.0,0.0,0.0,0.0,0.0,-2.41,0.22,79.6,0,377
201802,Inyo,2070.0,0.0,0.0,0.0,0.0,0.0,-4.15,0.57,46.6,419,0
201805,Merced,1844.0,0.0,0.0,0.0,0.0,0.0,-2.42,0.66,63.0,159,35
201806,Shasta,2006.0,1.0,0.0,11.0,0.0,3096500.0,-2.29,0.07,71.4,31,138
201811,Solano,1500.0,0.0,0.0,0.0,0.0,0.0,-2.79,2.81,52.6,270,8
201806,Sanluisobispo,1902.0,0.0,0.0,12.0,0.0,10800000.0,-2.29,0.07,71.4,31,138
201806,Losangeles,1609.0,0.0,0.0,0.0,0.0,0.0,-2.29,0.07,71.4,31,138
201807,Sanbernardino,1462.0,0.0,0.0,0.0,0.0,0.0,-2.41,0.22,79.6,0,377
201806,Sanbenito,2141.0,0.0,0.0,0.0,0.0,0.0,-2.29,0.07,71.4,31,138
201804,Inyo,1265.0,0.0,0.0,0.0,0.0,0.0,-2.63,2.13,57.2,240,20
201805,Riverside,1356.0,0.0,0.0,0.0,0.0,0.0,-2.42,0.66,63.0,159,35
201807,Sutter,1200.0,0.0,0.0,0.0,0.0,0.0,-2.41,0.22,79.6,0,377
201809,Placer,1120.0,0.0,0.0,0.0,0.0,0.0,-2.93,0.06,71.1,18,171
201808,Santabarbara,1014.0,0.0,0.0,0.0,0.0,0.0,-2.71,0.04,76.4,1,298
201807,Kern,1055.0,0.0,0.0,0.0,0.0,0.0,-2.41,0.22,79.6,0,377
201807,Butte,1207.0,2.0,0.0,0.0,0.0,0.0,-2.41,0.22,79.6,0,377
201807,Tehama,939.0,0.0,0.0,0.0,0.0,0.0,-2.41,0.22,79.6,0,377
201807,Amador,825.0,0.0,0.0,1.0,0.0,327000.0,-2.41,0.22,79.6,0,377
201807,Yolo,822.0,0.0,0.0,0.0,0.0,0.0,-2.41,0.22,79.6,0,377
201808,Placer,700.0,0.0,0.0,0.0,0.0,0.0,-2.71,0.04,76.4,1,298
201808,Tulare,668.0,0.0,0.0,0.0,0.0,0.0,-2.71,0.04,76.4,1,298
201806,Lassen,1087.0,0.0,0.0,4.0,0.0,848000.0,-2.29,0.07,71.4,31,138
201807,Alameda,674.0,0.0,0.0,0.0,0.0,0.0,-2.41,0.22,79.6,0,377
201809,Tuolumne,573.0,0.0,0.0,0.0,0.0,0.0,-2.93,0.06,71.1,18,171
201810,Butte,560.0,0.0,0.0,0.0,0.0,0.0,-3.04,0.7,60.9,112,45
201807,Sandiego,1127.0,0.0,0.0,48.0,1.0,31525000.0,-2.41,0.22,79.6,0,377
201805,Alameda,496.0,0.0,0.0,1.0,0.0,1025000.0,-2.42,0.66,63.0,159,35
201809,Monterey,400.0,0.0,0.0,0.0,0.0,0.0,-2.93,0.06,71.1,18,171
201806,Monterey,481.0,0.0,0.0,0.0,0.0,0.0,-2.29,0.07,71.4,31,138
201809,Madera,360.0,0.0,0.0,0.0,0.0,0.0,-2.93,0.06,71.1,18,171
201806,Butte,417.0,0.0,0.0,0.0,0.0,0.0,-2.29,0.07,71.4,31,138
201807,Santaclara,577.0,0.0,0.0,1.0,0.0,1351000.0,-2.41,0.22,79.6,0,377
201807,Eldorado,316.0,0.0,0.0,0.0,0.0,0.0,-2.41,0.22,79.6,0,377
201806,Trinity,300.0,0.0,0.0,0.0,0.0,0.0,-2.29,0.07,71.4,31,138
201805,Sandiego,389.0,0.0,0.0,0.0,0.0,0.0,-2.42,0.66,63.0,159,35
201805,Kern,293.0,0.0,0.0,0.0,0.0,0.0,-2.42,0.66,63.0,159,35
201808,Calaveras,426.0,0.0,0.0,0.0,0.0,0.0,-2.71,0.04,76.4,1,298
201808,Madera,377.0,0.0,0.0,0.0,0.0,0.0,-2.71,0.04,76.4,1,298
201807,Sanbenito,433.0,0.0,0.0,0.0,0.0,0.0,-2.41,0.22,79.6,0,377
201806,Contracosta,356.0,0.0,0.0,0.0,0.0,0.0,-2.29,0.07,71.4,31,138
201806,Sandiego,325.0,1.0,0.0,0.0,0.0,0.0,-2.29,0.07,71.4,31,138
201809,Tehama,261.0,0.0,0.0,0.0,0.0,0.0,-2.93,0.06,71.1,18,171
201803,Santabarbara,258.0,0.0,0.0,0.0,0.0,0.0,-3.05,5.12,49.0,428,1
201808,Sandiego,364.0,0.0,0.0,0.0,0.0,0.0,-2.71,0.04,76.4,1,298
201807,Contracosta,348.0,1.0,0.0,1.0,0.0,680000.0,-2.41,0.22,79.6,0,377
201809,Kern,200.0,0.0,0.0,0.0,0.0,0.0,-2.93,0.06,71.1,18,171
201806,Orange,330.0,0.0,0.0,0.0,0.0,0.0,-2.29,0.07,71.4,31,138
201809,Santabarbara,172.0,0.0,0.0,0.0,0.0,0.0,-2.93,0.06,71.1,18,171
201810,Monterey,317.0,0.0,0.0,0.0,0.0,0.0,-3.04,0.7,60.9,112,45
201806,Tuolumne,163.0,0.0,0.0,0.0,0.0,0.0,-2.29,0.07,71.4,31,138
201806,Riverside,212.0,0.0,0.0,0.0,0.0,0.0,-2.29,0.07,71.4,31,138
201809,Marin,152.0,0.0,0.0,0.0,0.0,0.0,-2.93,0.06,71.1,18,171
201809,Eldorado,162.0,0.0,0.0,4.0,0.0,1860000.0,-2.93,0.06,71.1,18,171
201811,Sanbernardino,147.0,0.0,0.0,0.0,0.0,0.0,-2.79,2.81,52.6,270,8
201807,Napa,135.0,0.0,0.0,8.0,4.0,7270000.0,-2.41,0.22,79.6,0,377
201807,Losangeles,128.0,0.0,0.0,0.0,0.0,0.0,-2.41,0.22,79.6,0,377
201805,Siskiyou,154.0,0.0,0.0,0.0,0.0,0.0,-2.42,0.66,63.0,159,35
201808,Sanbernardino,125.0,0.0,0.0,0.0,0.0,0.0,-2.71,0.04,76.4,1,298
201810,Tulare,120.0,0.0,0.0,0.0,0.0,0.0,-3.04,0.7,60.9,112,45
201808,Plumas,117.0,0.0,0.0,0.0,0.0,0.0,-2.71,0.04,76.4,1,298
201806,Mariposa,168.0,0.0,0.0,1.0,0.0,307000.0,-2.29,0.07,71.4,31,138
201807,Santabarbara,300.0,0.0,0.0,24.0,0.0,13200000.0,-2.41,0.22,79.6,0,377
201805,Fresno,108.0,0.0,0.0,0.0,0.0,0.0,-2.42,0.66,63.0,159,35
201808,Mendocino,106.0,0.0,0.0,0.0,0.0,0.0,-2.71,0.04,76.4,1,298
201808,Lake,163.0,0.0,0.0,0.0,0.0,0.0,-2.71,0.04,76.4,1,298
201805,Tehama,103.0,0.0,0.0,0.0,0.0,0.0,-2.42,0.66,63.0,159,35
201807,Tulare,134.0,0.0,0.0,0.0,0.0,0.0,-2.41,0.22,79.6,0,377
201805,Sanluisobispo,125.0,0.0,0.0,0.0,0.0,0.0,-2.42,0.66,63.0,159,35
201806,Kern,95.0,0.0,0.0,0.0,0.0,0.0,-2.29,0.07,71.4,31,138
201811,Lassen,88.0,0.0,0.0,0.0,0.0,0.0,-2.79,2.81,52.6,270,8
201809,Sanluisobispo,131.0,0.0,0.0,0.0,0.0,0.0,-2.93,0.06,71.1,18,171
