Started,County,AcresBurned,Injuries,Fatalities,StructuresDestroyed,StructuresDamaged,PropetyValue Damage,Drought Index,Precipitation,Temperature,Heating Degree Days,Cooling Degree Days
201908,Contracosta,815.0,0.0,0.0,0.0,0.0,0.0,-0.13,0.0,74.0,0,279
201908,Tulare,756.0,0.0,0.0,0.0,0.0,0.0,-0.06,0.0,72.4,6,235
201909,Placer,604.0,0.0,0.0,0.0,0.0,0.0,2.54,1.72,62.7,113,43
201908,Shasta,832.0,3.0,0.0,14.0,7.0,5160750.0,0.24,0.72,74.1,0,287
201910,Napa,526.0,0.0,0.0,1.0,0.0,735000.0,-1.02,0.0,62.1,116,27
201906,Riverside,759.0,0.0,0.0,0.0,0.0,0.0,3.13,0.0,80.6,0,468
201909,Butte,854.0,0.0,0.0,2.0,0.0,717500.0,2.81,1.54,70.1,18,170
201908,Sandiego,553.0,0.0,0.0,0.0,0.0,0.0,1.77,0.0,77.7,0,393
201907,Kern,656.0,0.0,0.0,0.0,0.0,0.0,2.7,0.01,80.3,0,475
201910,Santabarbara,420.0,0.0,0.0,0.0,0.0,0.0,-0.8,0.0,61.4,127,17
201909,Tulare,381.0,0.0,0.0,0.0,0.0,0.0,-0.37,0.02,64.6,76,64
201907,Monterey,786.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,70.0,5,160
201907,Sanjoaquin,373.0,0.0,0.0,0.0,0.0,0.0,-0.03,0.0,77.4,0,386
201909,Trinity,524.0,0.0,0.0,0.0,0.0,0.0,-0.2,1.24,62.7,108,40
201909,Ventura,279.0,0.0,0.0,0.0,0.0,0.0,1.14,0.01,68.2,27,123
201907,Lassen,456.0,0.0,0.0,0.0,0.0,0.0,2.28,0.04,66.1,59,93
201909,Lassen,260.0,0.0,0.0,0.0,0.0,0.0,2.67,1.76,55.9,279,5
201906,Tulare,517.0,0.0,0.0,0.0,0.0,0.0,3.01,0.14,67.5,48,123
201908,Alameda,398.0,0.0,0.0,0.0,0.0,0.0,-0.08,0.0,72.8,0,241
201908,Mendocino,225.0,3.0,0.0,0.0,0.0,0.0,2.37,0.35,71.0,0,187
201909,Sanluisobispo,220.0,4.0,0.0,0.0,0.0,0.0,-0.35,0.0,69.6,9,147
201907,Madera,213.0,0.0,0.0,0.0,0.0,0.0,2.37,0.09,73.4,0,264
201906,Merced,210.0,0.0,0.0,0.0,0.0,0.0,1.84,0.0,75.3,0,310
201906,Santaclara,262.0,0.0,0.0,0.0,0.0,0.0,3.2,0.02,68.0,24,115
201906,Siskiyou,234.0,0.0,0.0,0.0,0.0,0.0,-0.42,0.13,61.4,141,33
201910,Sanbernardino,356.0,0.0,0.0,0.0,0.0,0.0,1.14,0.0,65.2,88,94
201909,Sandiego,252.0,0.0,0.0,0.0,0.0,0.0,1.6,0.31,72.7,6,237
201909,Santabarbara,200.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,68.5,18,124
201909,Stanislaus,201.0,0.0,0.0,0.0,0.0,0.0,-0.23,0.09,72.2,0,222
201907,Solano,183.0,0.0,0.0,0.0,0.0,0.0,-0.03,0.0,73.5,0,263
201909,Sanbenito,184.0,0.0,0.0,0.0,0.0,0.0,-0.35,0.03,69.6,10,148
201904,Kings,161.0,0.0,0.0,0.0,0.0,0.0,-2.26,0.29,65.3,92,100
201908,Losangeles,261.0,0.0,0.0,0.0,0.0,0.0,1.55,0.0,76.7,0,363
201907,Sanbernardino,237.0,0.0,0.0,0.0,0.0,0.0,2.98,0.24,87.1,0,684
201906,Placer,175.0,0.0,0.0,0.0,0.0,0.0,2.74,0.23,66.3,64,104
201905,Santaclara,144.0,0.0,0.0,0.0,0.0,0.0,2.95,2.77,57.8,232,9
201910,Solano,140.0,0.0,0.0,0.0,0.0,0.0,-0.94,0.0,63.6,86,43
201907,Ventura,131.0,0.0,0.0,0.0,0.0,0.0,1.88,0.0,70.3,9,173
201907,Mendocino,130.0,0.0,0.0,0.0,0.0,0.0,2.46,0.01,68.3,15,119
201905,Riverside,256.0,0.0,0.0,0.0,0.0,0.0,2.44,0.47,67.1,64,129
201909,Santaclara,128.0,0.0,0.0,0.0,0.0,0.0,-0.27,0.09,69.0,11,132
201905,Fresno,121.0,0.0,0.0,0.0,0.0,0.0,2.45,3.52,54.7,328,9
201906,Sandiego,163.0,0.0,0.0,0.0,0.0,0.0,2.25,0.06,70.3,16,175
201904,Kern,115.0,0.0,0.0,0.0,0.0,0.0,1.08,0.24,62.0,156,66
201908,Modoc,103.0,0.0,0.0,0.0,0.0,0.0,1.36,0.36,67.0,48,109
201907,Santabarbara,100.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,68.6,14,126
201907,Riverside,277.0,0.0,0.0,0.0,0.0,0.0,2.76,0.25,86.8,0,676
201906,Shasta,90.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.16,69.6,28,165
201908,Sacramento,134.0,0.0,0.0,0.0,0.0,0.0,-0.12,0.0,78.8,0,428
201909,Tuolumne,83.0,0.0,0.0,0.0,0.0,0.0,-0.17,0.57,60.0,170,20
201907,Siskiyou,118.0,0.0,0.0,0.0,0.0,0.0,-0.71,0.0,66.5,54,101
201908,Solano,81.0,0.0,0.0,0.0,0.0,0.0,-0.14,0.0,75.6,0,330
201910,Butte,80.0,0.0,0.0,0.0,0.0,0.0,-0.73,0.06,60.4,170,28
201907,Santaclara,201.0,0.0,0.0,0.0,0.0,0.0,2.98,0.02,70.2,5,166
201906,Yuba,230.0,0.0,0.0,0.0,0.0,0.0,3.48,0.21,74.9,5,302
201911,Lake,75.0,0.0,0.0,0.0,0.0,0.0,-1.37,1.66,54.2,324,0
201910,Marin,67.0,0.0,0.0,0.0,0.0,0.0,-1.01,0.02,60.8,140,9
201909,Calaveras,67.0,0.0,0.0,0.0,0.0,0.0,3.03,0.77,67.7,36,117
201909,Monterey,66.0,0.0,0.0,0.0,0.0,0.0,-0.34,0.03,69.0,11,129
201905,Placer,65.0,0.0,0.0,0.0,0.0,0.0,3.1,5.48,53.6,362,8
201907,Napa,64.0,0.0,0.0,0.0,0.0,0.0,3.09,0.01,72.7,0,240
201910,Glenn,63.0,0.0,0.0,0.0,0.0,0.0,-0.88,0.02,61.2,147,30
201905,Tehama,63.0,0.0,0.0,0.0,0.0,0.0,3.29,4.37,60.0,193,39
201910,Sanmateo,62.0,0.0,0.0,0.0,0.0,0.0,-1.14,0.01,61.5,122,13
201908,Santaclara,95.0,0.0,0.0,0.0,0.0,0.0,-0.06,0.01,72.4,0,229
201910,Lassen,55.0,0.0,0.0,0.0,0.0,0.0,-0.47,0.17,43.8,658,0
201909,Lake,81.0,0.0,0.0,1.0,0.0,270000.0,-0.08,0.35,66.4,42,85
201906,Napa,50.0,0.0,0.0,0.0,0.0,0.0,3.25,0.0,71.3,10,197
201905,Butte,50.0,0.0,0.0,0.0,0.0,0.0,3.21,5.13,61.2,166,49
201906,Tehama,46.0,0.0,0.0,0.0,0.0,0.0,3.06,0.05,73.4,9,260
201909,Sanjoaquin,44.0,0.0,0.0,0.0,0.0,0.0,-0.14,0.22,72.7,0,234
201910,Shasta,42.0,0.0,0.0,0.0,0.0,0.0,-0.65,0.28,54.4,333,5
201907,Yuba,38.0,0.0,0.0,0.0,0.0,0.0,3.43,0.0,77.3,0,382
201908,Eldorado,51.0,0.0,0.0,0.0,0.0,0.0,2.21,0.01,72.0,9,228
201908,Yolo,33.0,0.0,0.0,0.0,0.0,0.0,-0.12,0.0,78.4,0,415
201909,Solano,30.0,0.0,0.0,0.0,0.0,0.0,-0.31,0.09,71.4,0,196
201906,Alameda,30.0,0.0,0.0,0.0,0.0,0.0,2.6,0.0,69.0,16,138
201904,Riverside,30.0,0.0,0.0,0.0,0.0,0.0,1.98,0.11,67.8,61,145
201901,Humboldt,30.0,0.0,0.0,0.0,0.0,0.0,0.05,12.3,46.0,589,0
201910,Santaclara,29.0,0.0,0.0,0.0,0.0,0.0,-0.95,0.01,61.9,121,23
201908,Kern,29.0,0.0,0.0,0.0,0.0,0.0,-0.23,0.0,80.7,0,486
201910,Lake,25.0,0.0,0.0,0.0,0.0,0.0,-0.89,0.07,59.2,192,11
201909,Fresno,25.0,0.0,0.0,0.0,0.0,0.0,-0.45,0.01,66.4,50,90
201907,Contracosta,24.0,0.0,0.0,0.0,0.0,0.0,-0.03,0.0,71.8,0,214
201906,Solano,24.0,0.0,0.0,0.0,0.0,0.0,3.14,0.0,72.7,5,237
201906,Contracosta,23.0,0.0,0.0,0.0,0.0,0.0,2.56,0.0,70.9,12,188
201905,Sandiego,22.0,0.0,0.0,0.0,0.0,0.0,1.7,1.27,59.6,187,21
201908,Tuolumne,21.0,0.0,0.0,0.0,0.0,0.0,-0.09,0.0,68.4,29,135
201908,Colusa,20.0,0.0,0.0,0.0,0.0,0.0,-0.31,0.03,79.0,0,435
201908,Lake,20.0,0.0,0.0,0.0,0.0,0.0,3.12,0.26,74.8,0,303
201911,Riverside,19.0,0.0,0.0,0.0,0.0,0.0,1.86,1.88,60.9,153,31
201910,Stanislaus,18.0,0.0,0.0,0.0,0.0,0.0,-0.78,0.0,62.9,103,38
201906,Butte,29.0,0.0,0.0,0.0,0.0,0.0,3.13,0.12,74.2,7,282
201909,Shasta,16.0,0.0,0.0,0.0,0.0,0.0,0.46,1.27,65.1,77,79
201909,Sanbernardino,15.0,0.0,0.0,0.0,0.0,0.0,1.71,0.24,78.2,0,396
201907,Eldorado,13.0,0.0,0.0,0.0,0.0,0.0,2.61,0.03,70.6,15,189
201909,Alameda,11.0,0.0,0.0,0.0,0.0,0.0,-0.15,0.19,68.7,13,124
201909,Amador,10.0,1.0,0.0,0.0,0.0,0.0,3.14,1.13,66.8,46,100
201907,Butte,10.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,76.6,0,360
201904,Butte,10.0,0.0,0.0,0.0,0.0,0.0,1.93,2.64,60.3,186,46
201906,Nevada,2.0,0.0,0.0,0.0,0.0,0.0,2.6,0.46,65.0,84,83
201911,Yolo,0.0,0.0,0.0,0.0,0.0,0.0,-1.47,0.54,56.2,269,0
